142926;Rolling Hand Backward
3534;Sliding Two Fingers Right
33876;Thumb Up
139870;Sliding Two Fingers Down
90151;Sliding Two Fingers Right
57949;Sliding Two Fingers Right
98362;Rolling Hand Forward
113615;Thumb Down
81757;Doing other things
44149;Pulling Hand In
83122;No gesture
66062;Zooming In With Full Hand
47200;Zooming Out With Two Fingers
87176;Turning Hand Clockwise
87200;Zooming Out With Two Fingers
36088;Zooming In With Full Hand
23538;No gesture
105299;Shaking Hand
119007;Turning Hand Counterclockwise
95210;Pushing Two Fingers Away
22259;Zooming Out With Full Hand
29302;Pulling Two Fingers In
135662;Doing other things
129984;Pulling Two Fingers In
50731;Zooming In With Full Hand
115753;Thumb Down
62482;Pulling Hand In
85205;Swiping Up
81604;Swiping Up
41268;Sliding Two Fingers Right
131603;Doing other things
91349;Sliding Two Fingers Up
34742;Thumb Down
38324;Sliding Two Fingers Down
146807;Doing other things
126478;Thumb Down
100551;Rolling Hand Backward
124898;Sliding Two Fingers Up
59016;Pushing Hand Away
102368;Zooming In With Full Hand
21651;No gesture
83958;Swiping Down
58345;Zooming In With Full Hand
138078;Drumming Fingers
138888;Swiping Left
105864;Turning Hand Counterclockwise
24037;Sliding Two Fingers Left
139893;Stop Sign
122769;Sliding Two Fingers Up
88978;Pushing Two Fingers Away
102534;Thumb Up
27505;Thumb Up
28662;Doing other things
116532;Pushing Two Fingers Away
73176;Sliding Two Fingers Down
65040;Pulling Hand In
39025;Drumming Fingers
48493;Zooming Out With Two Fingers
134397;Zooming Out With Two Fingers
113222;Sliding Two Fingers Up
130276;Turning Hand Counterclockwise
65534;Turning Hand Clockwise
41254;Doing other things
35720;Sliding Two Fingers Down
122845;Pushing Two Fingers Away
101612;Zooming In With Full Hand
39277;Zooming In With Two Fingers
129988;Zooming In With Full Hand
33389;Turning Hand Counterclockwise
110644;Swiping Right
40340;Sliding Two Fingers Down
41407;Pushing Two Fingers Away
94927;No gesture
58740;Pushing Hand Away
119019;Zooming Out With Full Hand
39900;Swiping Down
71015;Thumb Up
119186;Thumb Up
88070;Doing other things
35379;Pushing Two Fingers Away
41364;Zooming Out With Full Hand
132634;Sliding Two Fingers Right
70689;Swiping Up
72057;Sliding Two Fingers Down
137143;Rolling Hand Backward
17437;Rolling Hand Forward
146239;Rolling Hand Backward
21531;Zooming In With Full Hand
39917;Pushing Two Fingers Away
8004;Swiping Up
14736;Pushing Hand Away
84148;Pushing Two Fingers Away
92492;Pulling Hand In
116782;Sliding Two Fingers Left
141450;Thumb Down
31786;Sliding Two Fingers Right
18937;Doing other things
10570;Doing other things
141383;Pushing Hand Away
31423;Turning Hand Clockwise
113326;Doing other things
85303;Swiping Down
42483;Swiping Down
125913;Drumming Fingers
145243;Doing other things
143013;Turning Hand Counterclockwise
100921;Zooming In With Full Hand
142051;Zooming Out With Two Fingers
117108;Swiping Right
3070;Rolling Hand Backward
125771;Swiping Down
68372;Zooming Out With Two Fingers
5774;Doing other things
117789;Pushing Hand Away
53648;Drumming Fingers
69440;Zooming Out With Full Hand
63342;Swiping Right
40666;Stop Sign
71575;Thumb Up
67153;Pulling Hand In
2901;Pulling Hand In
142813;Thumb Up
45861;Shaking Hand
48203;Zooming Out With Full Hand
27632;Zooming In With Two Fingers
28450;Thumb Down
33654;Sliding Two Fingers Up
131806;Swiping Up
67444;Doing other things
111876;Zooming Out With Full Hand
36867;Doing other things
78503;Zooming Out With Two Fingers
142542;Rolling Hand Forward
73373;Swiping Up
111096;Sliding Two Fingers Down
27554;Pushing Two Fingers Away
31890;Swiping Down
100491;Thumb Down
107675;Zooming Out With Two Fingers
33305;Shaking Hand
7625;Thumb Up
74305;Rolling Hand Forward
17834;Swiping Down
92783;Pushing Two Fingers Away
65624;Sliding Two Fingers Right
1224;Zooming Out With Two Fingers
116316;Turning Hand Counterclockwise
146297;Swiping Right
13268;Sliding Two Fingers Up
126469;Zooming In With Two Fingers
130550;Stop Sign
75544;Rolling Hand Backward
4070;Sliding Two Fingers Up
21062;Shaking Hand
60;Swiping Up
27431;Swiping Up
81183;Sliding Two Fingers Down
96458;Pushing Two Fingers Away
69135;Turning Hand Counterclockwise
45508;Pulling Two Fingers In
91660;No gesture
114727;Thumb Down
65177;Thumb Up
56950;No gesture
11117;Pulling Hand In
112950;Pushing Hand Away
90447;Doing other things
54404;Rolling Hand Backward
147053;Zooming In With Two Fingers
32289;Swiping Down
89085;Sliding Two Fingers Up
101909;Shaking Hand
44424;Swiping Up
146853;Sliding Two Fingers Up
28273;Sliding Two Fingers Up
146450;Zooming Out With Full Hand
68315;Rolling Hand Forward
85417;Pushing Two Fingers Away
76752;Swiping Up
71954;Pulling Hand In
283;Doing other things
129236;Swiping Up
45369;Zooming Out With Full Hand
8017;Thumb Up
406;Rolling Hand Forward
51726;Pushing Two Fingers Away
121005;Pushing Hand Away
119823;Sliding Two Fingers Down
28066;Stop Sign
106836;Turning Hand Counterclockwise
108335;Swiping Up
33329;Stop Sign
89542;No gesture
139859;Pushing Hand Away
61268;Sliding Two Fingers Down
20804;Pulling Two Fingers In
147626;Sliding Two Fingers Right
63685;Sliding Two Fingers Right
15938;Sliding Two Fingers Down
114946;Zooming In With Full Hand
93697;No gesture
100074;Pulling Hand In
58836;Turning Hand Clockwise
99452;Swiping Right
15662;Rolling Hand Backward
87780;Rolling Hand Forward
106093;Drumming Fingers
14719;Pushing Hand Away
108799;Zooming Out With Two Fingers
78519;Zooming Out With Two Fingers
82526;Turning Hand Counterclockwise
139906;Swiping Down
78292;Doing other things
133116;Zooming Out With Full Hand
141619;Doing other things
7260;Pulling Two Fingers In
1232;Zooming Out With Full Hand
40958;Stop Sign
73737;Swiping Up
56269;Swiping Right
56936;Swiping Up
46771;Swiping Down
146611;Stop Sign
8950;Zooming In With Two Fingers
145496;Drumming Fingers
21305;Thumb Up
38128;Pulling Two Fingers In
115811;Zooming Out With Full Hand
74545;Thumb Down
18478;Sliding Two Fingers Down
8852;Swiping Up
31476;Doing other things
12366;Sliding Two Fingers Down
83103;Swiping Up
24781;Sliding Two Fingers Right
114049;Zooming In With Full Hand
35387;Swiping Down
55384;Swiping Up
55155;Doing other things
3893;Thumb Up
90760;Zooming Out With Full Hand
5882;Zooming Out With Two Fingers
140129;Shaking Hand
138383;Turning Hand Clockwise
97067;Thumb Up
98712;Drumming Fingers
91057;Swiping Right
67478;Zooming In With Two Fingers
85967;Swiping Right
50612;Stop Sign
128989;No gesture
116996;Zooming Out With Two Fingers
25859;Turning Hand Clockwise
26095;Doing other things
130910;Pulling Hand In
40790;Shaking Hand
87815;Turning Hand Clockwise
33683;Thumb Up
125977;Thumb Up
89093;Pulling Two Fingers In
52958;Doing other things
73287;Stop Sign
25652;Drumming Fingers
98051;Zooming Out With Two Fingers
73956;Pushing Hand Away
33677;Zooming In With Full Hand
94596;Sliding Two Fingers Down
105102;Sliding Two Fingers Left
80302;Zooming Out With Two Fingers
79363;Zooming In With Full Hand
109144;Pulling Hand In
65331;Swiping Right
18414;Sliding Two Fingers Up
105819;Sliding Two Fingers Left
136859;Thumb Up
86330;Shaking Hand
31869;Sliding Two Fingers Down
145597;Pushing Two Fingers Away
25218;Pulling Hand In
57923;Rolling Hand Backward
63309;Turning Hand Clockwise
7747;Turning Hand Clockwise
143029;Shaking Hand
91636;Sliding Two Fingers Left
144725;Rolling Hand Forward
46887;Pulling Two Fingers In
93706;Zooming In With Two Fingers
118931;Turning Hand Clockwise
102531;Sliding Two Fingers Down
109462;Doing other things
100850;Turning Hand Clockwise
75438;Rolling Hand Backward
78999;Zooming In With Two Fingers
46364;Turning Hand Counterclockwise
133409;Sliding Two Fingers Right
22221;Pushing Two Fingers Away
40999;Pushing Two Fingers Away
36916;Zooming Out With Two Fingers
116708;Swiping Up
81018;Drumming Fingers
65792;Doing other things
82669;Rolling Hand Forward
140180;Pushing Two Fingers Away
110411;Swiping Right
145071;Sliding Two Fingers Up
18810;Turning Hand Clockwise
5078;Zooming In With Full Hand
74626;Swiping Left
47401;Turning Hand Clockwise
137003;Sliding Two Fingers Down
111128;Doing other things
35133;Zooming Out With Full Hand
145598;Swiping Down
55852;Sliding Two Fingers Down
84558;Pulling Two Fingers In
105577;Sliding Two Fingers Right
66007;Thumb Down
132160;Pushing Two Fingers Away
117964;Stop Sign
84081;Doing other things
136288;Turning Hand Counterclockwise
36259;Thumb Down
94304;Rolling Hand Forward
112411;Swiping Left
13906;Rolling Hand Forward
121330;Turning Hand Clockwise
65437;Zooming In With Two Fingers
71700;Swiping Right
86616;Swiping Right
33707;Pushing Hand Away
71017;Swiping Left
67718;No gesture
45900;Sliding Two Fingers Up
82861;Swiping Down
12478;Zooming In With Full Hand
6042;Sliding Two Fingers Up
125350;Shaking Hand
126960;Doing other things
139696;Doing other things
103776;Swiping Down
46774;Zooming Out With Full Hand
43429;Rolling Hand Backward
16820;Zooming In With Two Fingers
130810;Pulling Hand In
104678;Turning Hand Clockwise
88357;Drumming Fingers
12114;Turning Hand Counterclockwise
37675;Sliding Two Fingers Right
142027;Rolling Hand Forward
40417;Swiping Up
130365;Rolling Hand Backward
43241;Doing other things
41745;Thumb Down
132085;Pulling Two Fingers In
39855;Drumming Fingers
142367;Zooming Out With Full Hand
49887;Drumming Fingers
131159;No gesture
65544;Rolling Hand Backward
52986;Stop Sign
2064;Zooming In With Full Hand
46450;Stop Sign
29230;Thumb Up
63069;Doing other things
7598;Doing other things
103119;Pushing Hand Away
1644;Zooming Out With Full Hand
90525;Rolling Hand Forward
120687;Turning Hand Clockwise
24450;No gesture
427;Shaking Hand
90707;Thumb Down
36316;Stop Sign
91711;Sliding Two Fingers Left
2795;Stop Sign
76859;Sliding Two Fingers Up
45031;Turning Hand Counterclockwise
103459;Swiping Right
45253;Pulling Two Fingers In
22622;Sliding Two Fingers Up
78581;Swiping Up
100897;Sliding Two Fingers Left
144636;Sliding Two Fingers Up
134245;Zooming In With Two Fingers
25471;Doing other things
74509;Sliding Two Fingers Right
144837;Doing other things
5897;Doing other things
74594;Zooming Out With Full Hand
21178;Shaking Hand
36447;Swiping Down
59383;Turning Hand Counterclockwise
81302;Shaking Hand
77443;Turning Hand Clockwise
100878;Rolling Hand Backward
115517;Rolling Hand Backward
86097;Rolling Hand Backward
4383;Swiping Up
14010;Zooming In With Full Hand
73955;Zooming In With Two Fingers
90917;Sliding Two Fingers Up
55509;No gesture
11073;Shaking Hand
143651;Thumb Down
100568;Pushing Hand Away
28511;Swiping Right
61760;Swiping Left
67186;Swiping Up
113664;Zooming In With Two Fingers
145801;Sliding Two Fingers Down
104061;Stop Sign
119446;Swiping Down
84415;Sliding Two Fingers Right
82663;Sliding Two Fingers Down
82303;Sliding Two Fingers Right
71863;Zooming In With Two Fingers
5047;Pushing Two Fingers Away
104671;Zooming In With Full Hand
2009;Swiping Right
144991;Thumb Down
141760;Sliding Two Fingers Left
76458;Swiping Down
104497;Rolling Hand Backward
88245;Swiping Up
27209;Sliding Two Fingers Right
39249;Thumb Down
75702;Zooming Out With Two Fingers
121999;Sliding Two Fingers Left
77631;Stop Sign
76878;Turning Hand Counterclockwise
108169;Swiping Right
61748;Zooming In With Full Hand
64227;Rolling Hand Backward
140316;Drumming Fingers
91362;Swiping Up
40008;Turning Hand Clockwise
54893;Pulling Hand In
112382;Swiping Right
111195;Doing other things
100268;Thumb Down
113022;Pushing Hand Away
148072;Thumb Down
41230;Thumb Up
117705;Rolling Hand Backward
25075;Doing other things
39912;Doing other things
87772;Swiping Up
130202;Thumb Up
76221;Sliding Two Fingers Left
138475;Doing other things
129701;Sliding Two Fingers Up
83994;Rolling Hand Forward
28956;Sliding Two Fingers Up
132070;Sliding Two Fingers Left
14309;Swiping Down
36260;Swiping Up
138474;Zooming In With Two Fingers
135915;Zooming Out With Two Fingers
110241;Rolling Hand Backward
18988;Sliding Two Fingers Left
55121;Zooming In With Two Fingers
10176;Zooming Out With Two Fingers
31414;Drumming Fingers
106201;Swiping Right
45055;Doing other things
134806;Swiping Left
138501;Doing other things
119299;Turning Hand Counterclockwise
56621;Pushing Hand Away
6007;Pulling Hand In
19904;Shaking Hand
72401;Sliding Two Fingers Right
80230;Rolling Hand Forward
69694;Sliding Two Fingers Right
122144;Swiping Down
69213;Zooming In With Full Hand
9860;Pulling Two Fingers In
21679;Rolling Hand Backward
75814;Sliding Two Fingers Left
3967;Pushing Two Fingers Away
115926;Thumb Up
21906;Zooming Out With Two Fingers
131677;Thumb Up
56755;Sliding Two Fingers Right
74827;Pushing Hand Away
51376;Doing other things
86374;Pushing Hand Away
87191;Swiping Up
24044;Pulling Two Fingers In
60318;Pushing Hand Away
147653;Pulling Two Fingers In
90555;Thumb Up
50432;Doing other things
16643;Zooming In With Two Fingers
64086;Drumming Fingers
5430;Pushing Hand Away
7917;Shaking Hand
66228;Sliding Two Fingers Left
1877;Stop Sign
80541;Swiping Up
15877;Zooming Out With Full Hand
90861;Pushing Two Fingers Away
30630;Rolling Hand Backward
131658;Swiping Right
12;Sliding Two Fingers Down
110152;Zooming In With Two Fingers
93933;Swiping Up
127575;Sliding Two Fingers Left
53726;Pushing Two Fingers Away
80307;Sliding Two Fingers Right
90160;Swiping Up
138525;Doing other things
61386;Sliding Two Fingers Left
26957;Doing other things
128505;Rolling Hand Forward
34994;Rolling Hand Forward
19632;Swiping Left
80655;Thumb Down
56548;Thumb Up
70319;Turning Hand Clockwise
41627;Sliding Two Fingers Up
126766;Swiping Right
7028;Sliding Two Fingers Up
20685;Zooming In With Two Fingers
136711;Stop Sign
79335;Sliding Two Fingers Up
39155;Rolling Hand Forward
90046;Doing other things
38729;Zooming In With Two Fingers
5523;Sliding Two Fingers Down
47529;Shaking Hand
84170;Drumming Fingers
89800;Shaking Hand
64884;Shaking Hand
102281;Doing other things
96168;Rolling Hand Backward
105269;Doing other things
54083;Rolling Hand Forward
145142;Rolling Hand Forward
19776;Thumb Down
36517;Thumb Down
6141;Swiping Down
28971;Zooming In With Full Hand
40315;Sliding Two Fingers Down
28264;Swiping Up
43130;Thumb Down
72686;Rolling Hand Backward
58023;Sliding Two Fingers Right
76938;Zooming Out With Full Hand
91778;Rolling Hand Forward
106979;Sliding Two Fingers Down
109607;Swiping Up
70622;Doing other things
136422;Zooming Out With Full Hand
97269;No gesture
32573;Zooming Out With Two Fingers
88456;Sliding Two Fingers Up
35480;Thumb Up
74926;Thumb Up
67976;Sliding Two Fingers Down
108150;Sliding Two Fingers Up
87479;Doing other things
35563;Stop Sign
69436;Rolling Hand Forward
69786;Rolling Hand Backward
136960;Sliding Two Fingers Left
26062;Sliding Two Fingers Down
43307;Sliding Two Fingers Down
13526;Sliding Two Fingers Left
14300;Sliding Two Fingers Right
102660;Doing other things
95163;Swiping Right
87618;Rolling Hand Forward
75130;Pulling Hand In
134470;Pushing Two Fingers Away
129978;Zooming In With Full Hand
95437;Rolling Hand Backward
133039;Drumming Fingers
147138;Zooming In With Full Hand
98249;Sliding Two Fingers Left
28025;Zooming Out With Two Fingers
136480;Pulling Two Fingers In
29090;Doing other things
46701;Drumming Fingers
68627;Zooming Out With Two Fingers
123579;Doing other things
140173;Pushing Hand Away
146741;Zooming Out With Full Hand
1154;Pushing Hand Away
81199;Stop Sign
75182;Thumb Up
7318;Swiping Down
25745;Rolling Hand Forward
85550;Zooming In With Two Fingers
60953;Sliding Two Fingers Up
51989;Doing other things
123533;Pulling Hand In
81131;Zooming Out With Two Fingers
103860;Pushing Hand Away
9588;No gesture
146562;Swiping Left
67567;Pulling Two Fingers In
45744;Pushing Two Fingers Away
54465;Swiping Right
110394;Doing other things
109132;Drumming Fingers
47373;Turning Hand Clockwise
16703;Zooming Out With Two Fingers
38678;Zooming Out With Two Fingers
48446;Doing other things
138090;Pulling Hand In
86241;Pulling Hand In
9977;Pulling Two Fingers In
6280;Doing other things
98652;Pushing Two Fingers Away
105661;Sliding Two Fingers Down
14064;Thumb Down
138957;Pulling Hand In
65900;Sliding Two Fingers Down
106092;Stop Sign
54706;Pulling Hand In
11796;Zooming In With Full Hand
127144;Pushing Two Fingers Away
89329;Sliding Two Fingers Down
112117;Sliding Two Fingers Right
39092;Pulling Two Fingers In
95912;Doing other things
97133;Thumb Down
147030;Zooming In With Full Hand
87448;Zooming Out With Two Fingers
148018;Pushing Two Fingers Away
121795;Thumb Down
135869;Pushing Two Fingers Away
94983;Rolling Hand Forward
93019;Sliding Two Fingers Up
131237;Thumb Down
37907;Sliding Two Fingers Left
123427;Sliding Two Fingers Left
95947;Pulling Hand In
88887;Shaking Hand
138895;Sliding Two Fingers Down
128164;Swiping Up
47532;Shaking Hand
61060;Turning Hand Clockwise
24852;Pushing Hand Away
76288;Drumming Fingers
59240;Sliding Two Fingers Up
26733;Sliding Two Fingers Up
126536;Sliding Two Fingers Right
57160;Zooming Out With Two Fingers
51512;Sliding Two Fingers Left
85001;Thumb Up
14533;Pulling Hand In
84525;Shaking Hand
146363;Sliding Two Fingers Down
87465;Swiping Right
72441;Sliding Two Fingers Right
38002;Pulling Hand In
18614;Drumming Fingers
139908;Pulling Hand In
102841;Sliding Two Fingers Right
16038;Pushing Two Fingers Away
97519;Pulling Hand In
11358;Doing other things
115596;Swiping Down
132873;Stop Sign
45984;Zooming In With Full Hand
123756;Stop Sign
70800;Turning Hand Clockwise
96850;Doing other things
105627;Shaking Hand
87150;Turning Hand Counterclockwise
38752;Zooming Out With Full Hand
3169;Doing other things
103281;Zooming Out With Full Hand
69032;Pulling Two Fingers In
146871;Zooming Out With Two Fingers
54549;Turning Hand Counterclockwise
101667;Shaking Hand
30600;Shaking Hand
17553;Sliding Two Fingers Up
123518;Sliding Two Fingers Down
40073;Shaking Hand
96765;Shaking Hand
72528;Swiping Left
146594;Pushing Hand Away
40959;Thumb Up
67126;Thumb Down
118144;Doing other things
107192;No gesture
71817;Rolling Hand Forward
84933;Swiping Up
71596;Swiping Left
140516;Pulling Two Fingers In
44847;Pulling Hand In
286;Sliding Two Fingers Right
124102;Shaking Hand
72074;Stop Sign
94895;Sliding Two Fingers Down
44499;Stop Sign
22081;Swiping Down
67530;Stop Sign
42154;Pushing Hand Away
114991;Drumming Fingers
9540;Thumb Down
42755;Zooming Out With Two Fingers
102648;Swiping Left
15186;Sliding Two Fingers Right
60804;Rolling Hand Forward
80957;Rolling Hand Forward
126951;Drumming Fingers
138247;Rolling Hand Forward
123524;Swiping Down
143135;Pulling Hand In
3653;Thumb Up
100880;Swiping Left
14131;Sliding Two Fingers Up
85870;Sliding Two Fingers Left
27443;Swiping Right
75741;Swiping Down
96108;Rolling Hand Backward
24113;Doing other things
21740;Pulling Hand In
540;Zooming In With Two Fingers
59629;Swiping Left
13118;Sliding Two Fingers Down
115821;Zooming In With Full Hand
94488;Zooming In With Full Hand
131103;No gesture
81182;Turning Hand Clockwise
102733;Rolling Hand Backward
64633;Zooming Out With Two Fingers
63266;Zooming In With Full Hand
43604;Shaking Hand
77092;Pulling Hand In
133836;Zooming Out With Full Hand
122806;Stop Sign
55319;Pulling Two Fingers In
67544;Zooming In With Full Hand
92980;Pulling Hand In
29509;Swiping Up
65289;Thumb Up
73128;Rolling Hand Forward
6252;Thumb Up
51839;Sliding Two Fingers Up
48358;Sliding Two Fingers Right
96563;Rolling Hand Backward
17916;Zooming Out With Two Fingers
17036;Shaking Hand
68841;Shaking Hand
82267;Sliding Two Fingers Down
127412;Turning Hand Clockwise
96812;Sliding Two Fingers Left
134114;Swiping Right
76590;No gesture
142481;Zooming Out With Two Fingers
115643;Doing other things
64466;Sliding Two Fingers Up
19006;Turning Hand Counterclockwise
13535;Swiping Right
60599;Pulling Two Fingers In
27579;Turning Hand Clockwise
63680;Doing other things
93778;No gesture
128366;Turning Hand Clockwise
146646;Drumming Fingers
87490;Rolling Hand Backward
93817;Rolling Hand Backward
108911;Stop Sign
64880;Zooming In With Two Fingers
51034;Zooming Out With Two Fingers
144416;Zooming In With Full Hand
105687;Doing other things
33623;Rolling Hand Forward
32286;Zooming Out With Full Hand
46636;Turning Hand Clockwise
25929;Sliding Two Fingers Up
97641;Turning Hand Clockwise
32888;Thumb Down
6791;Sliding Two Fingers Up
111633;Pushing Two Fingers Away
25993;Shaking Hand
81991;Swiping Right
140645;Zooming Out With Two Fingers
45244;Zooming In With Two Fingers
39435;Swiping Left
56434;Thumb Down
90111;Pulling Hand In
42629;Thumb Down
28379;Swiping Down
129204;Stop Sign
61890;Sliding Two Fingers Up
4480;Sliding Two Fingers Down
89221;Zooming In With Two Fingers
31758;Stop Sign
91695;Sliding Two Fingers Up
31894;Pushing Hand Away
95742;Swiping Left
86948;Zooming In With Two Fingers
23107;Swiping Down
60290;Shaking Hand
14730;Sliding Two Fingers Down
87205;Rolling Hand Forward
140654;Zooming Out With Full Hand
8708;Swiping Left
2401;Turning Hand Clockwise
69356;Zooming Out With Full Hand
128063;Swiping Up
52;Zooming Out With Full Hand
39086;Rolling Hand Backward
21362;Sliding Two Fingers Left
18507;Doing other things
139006;No gesture
90107;Rolling Hand Forward
46244;Zooming Out With Two Fingers
136848;Rolling Hand Backward
124496;Doing other things
29325;Doing other things
91013;Stop Sign
95071;Zooming In With Two Fingers
55574;Pulling Hand In
6271;Pulling Hand In
12780;Stop Sign
93843;Pulling Hand In
4293;Swiping Up
133213;Zooming In With Full Hand
179;Turning Hand Counterclockwise
43614;Rolling Hand Backward
45770;Swiping Up
105483;Zooming Out With Two Fingers
53373;No gesture
97199;Sliding Two Fingers Right
67510;Zooming Out With Full Hand
22550;Sliding Two Fingers Down
1471;Zooming Out With Full Hand
13409;Rolling Hand Forward
143579;Thumb Down
27648;Swiping Right
19446;Rolling Hand Forward
43513;Thumb Up
13940;Swiping Up
120877;Thumb Up
80370;Thumb Up
7910;Turning Hand Clockwise
22229;Swiping Right
874;Swiping Right
98479;Thumb Up
13874;Thumb Down
101715;Thumb Down
26805;Zooming In With Full Hand
128997;Pushing Two Fingers Away
79288;Pulling Two Fingers In
7126;Stop Sign
137615;Shaking Hand
118707;Sliding Two Fingers Down
115321;Shaking Hand
28407;Swiping Down
103879;Drumming Fingers
8938;Doing other things
144756;Swiping Right
27134;Swiping Up
103615;Doing other things
43909;Swiping Down
78513;Shaking Hand
59233;Rolling Hand Backward
131794;Thumb Down
69529;Pushing Hand Away
123015;Swiping Up
138744;Swiping Down
68885;Doing other things
41139;Thumb Up
64595;Sliding Two Fingers Right
3500;Zooming Out With Two Fingers
121354;Swiping Right
84156;Doing other things
61405;Sliding Two Fingers Up
62813;Zooming In With Two Fingers
68769;Drumming Fingers
129108;Pulling Two Fingers In
55320;Pulling Two Fingers In
8386;Sliding Two Fingers Down
61634;Zooming Out With Two Fingers
109038;Pushing Two Fingers Away
109638;Swiping Down
113590;Sliding Two Fingers Up
137596;Pushing Two Fingers Away
61968;Zooming Out With Full Hand
97262;Thumb Down
127269;Doing other things
93471;Turning Hand Counterclockwise
81960;Rolling Hand Backward
88109;Swiping Down
127543;Pulling Hand In
134240;Sliding Two Fingers Down
51904;Sliding Two Fingers Up
36886;Swiping Right
809;Swiping Up
9285;No gesture
111269;Sliding Two Fingers Right
46021;Swiping Left
27;Rolling Hand Forward
79665;Pulling Two Fingers In
112873;Zooming In With Two Fingers
44521;Doing other things
80841;Pushing Hand Away
78904;Thumb Down
122214;Doing other things
332;Sliding Two Fingers Right
120034;Pulling Two Fingers In
83984;Zooming Out With Full Hand
124827;Doing other things
16411;Thumb Down
98382;Zooming Out With Full Hand
129504;No gesture
102877;Swiping Right
38639;Shaking Hand
79026;Swiping Up
104858;Turning Hand Clockwise
65837;Swiping Right
118128;Turning Hand Counterclockwise
132709;Turning Hand Counterclockwise
138783;Turning Hand Counterclockwise
50031;Zooming In With Two Fingers
87789;No gesture
140501;Zooming Out With Full Hand
49304;Thumb Up
58061;Rolling Hand Forward
21983;Pulling Two Fingers In
9260;Pulling Hand In
72269;Swiping Right
91735;Zooming In With Full Hand
121173;Zooming In With Two Fingers
9504;Rolling Hand Forward
112273;Doing other things
134407;Sliding Two Fingers Down
50248;Zooming In With Full Hand
104262;Zooming Out With Two Fingers
125387;Zooming In With Full Hand
33692;Sliding Two Fingers Left
121681;Pushing Hand Away
117546;Sliding Two Fingers Right
62588;Sliding Two Fingers Up
74539;Swiping Right
88815;Zooming In With Full Hand
127757;Turning Hand Counterclockwise
69075;Rolling Hand Forward
55193;Zooming Out With Two Fingers
112058;Zooming Out With Two Fingers
127650;Rolling Hand Backward
19926;No gesture
26101;Zooming Out With Two Fingers
65687;Sliding Two Fingers Right
82926;Zooming Out With Two Fingers
143454;Thumb Up
132707;Zooming Out With Full Hand
120570;Drumming Fingers
76849;No gesture
48992;Zooming In With Two Fingers
46281;Swiping Left
117707;Doing other things
127229;Swiping Up
44454;Zooming Out With Full Hand
17577;Thumb Up
55597;Zooming Out With Full Hand
141469;Sliding Two Fingers Down
37708;No gesture
12103;Zooming Out With Two Fingers
17429;Swiping Right
66703;Zooming Out With Two Fingers
20482;Drumming Fingers
71801;Thumb Up
97570;Drumming Fingers
89713;Thumb Down
10124;Pushing Hand Away
29718;Zooming In With Full Hand
54474;Rolling Hand Forward
14918;Zooming Out With Two Fingers
78694;Sliding Two Fingers Left
41033;Thumb Up
86302;Sliding Two Fingers Left
110832;Pulling Two Fingers In
43473;Sliding Two Fingers Left
45709;Doing other things
143120;Rolling Hand Forward
50364;Thumb Up
29151;Doing other things
116122;Zooming Out With Full Hand
127328;Zooming Out With Full Hand
671;Zooming Out With Full Hand
142825;Turning Hand Counterclockwise
117045;Pushing Hand Away
140712;Turning Hand Clockwise
106176;Sliding Two Fingers Down
22779;Pulling Hand In
70733;Turning Hand Clockwise
5972;Rolling Hand Backward
68689;Sliding Two Fingers Down
120411;Thumb Down
31354;Pulling Hand In
131023;Pushing Two Fingers Away
131006;Rolling Hand Backward
127038;Pushing Hand Away
16864;Thumb Up
30823;Thumb Up
53314;Sliding Two Fingers Left
106946;Rolling Hand Forward
23339;Zooming Out With Full Hand
58110;Swiping Left
92003;Pushing Hand Away
74682;No gesture
94743;Doing other things
86082;Zooming In With Two Fingers
41438;Pulling Hand In
129172;Stop Sign
63612;Pushing Two Fingers Away
132945;Doing other things
57007;Pushing Two Fingers Away
28402;Doing other things
98064;Rolling Hand Backward
71823;Swiping Left
110340;Zooming Out With Full Hand
100325;Zooming Out With Full Hand
83542;Swiping Down
109108;Pushing Hand Away
52584;Thumb Up
29771;No gesture
69544;Pulling Two Fingers In
123932;Zooming In With Two Fingers
110088;Turning Hand Clockwise
77251;Zooming In With Two Fingers
79799;Rolling Hand Forward
46084;No gesture
20168;Rolling Hand Backward
23554;Pulling Two Fingers In
96724;Sliding Two Fingers Left
142117;Thumb Up
115404;Zooming In With Two Fingers
2942;Rolling Hand Backward
43333;Zooming In With Two Fingers
25208;Doing other things
125196;Thumb Up
34016;Swiping Left
3199;Doing other things
128642;Swiping Up
56789;Thumb Up
60349;Rolling Hand Forward
79951;Swiping Up
125079;Swiping Right
14679;Sliding Two Fingers Down
134839;Thumb Up
145405;Zooming In With Full Hand
73635;Pulling Hand In
109982;Drumming Fingers
49333;Pushing Two Fingers Away
24994;Sliding Two Fingers Down
50537;Pushing Hand Away
22620;Doing other things
88771;Doing other things
53860;Turning Hand Clockwise
120763;Zooming Out With Full Hand
77910;Doing other things
107719;Pushing Hand Away
48968;No gesture
51665;Sliding Two Fingers Left
86902;Pushing Hand Away
85451;Doing other things
112165;Stop Sign
107670;Doing other things
111662;Swiping Left
82203;Swiping Right
48665;Zooming In With Full Hand
41450;Stop Sign
102563;Zooming Out With Full Hand
53742;Doing other things
96276;Thumb Down
112155;Pushing Two Fingers Away
117603;Pushing Two Fingers Away
6518;Sliding Two Fingers Down
25891;Doing other things
96768;Swiping Right
90273;Pushing Two Fingers Away
